ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
407D54,G-PFTC,P208,Tecnam,P2008-JC,Tecnam P2008-JC,0,Bluie Skies,,1241,2022
407D55,G-PFTD,P208,Tecnam,P2008-JC,Tecnam P2008-JC,0,Bluie Skies,,1242,2022
407D56,G-PFTE,P208,Tecnam,P2008-JC,Tecnam P2008-JC,0,Bluie Skies Ltd.,,1243,2022
407D59,G-WKTL,BE20,Beech,200T Super King Air,Beech 200T Super King Air,0,DEA Aviation,WKT,BT-11,1980
407D5B,G-WUKU,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10787,2022
407D5C,G-WUKT,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10672,2022
407D5D,G-CMEP,P28A,Piper,PA-28-161 Warrior III,Piper PA-28-161 Warrior III,1,Private,,2816115,1995
407D5E,G-PMCW,P32R,Piper,PA32R-301,Piper PA32R-301,0,Warbird Experiences,,3246240,2006
407D5F,G-ISJE,PC12,Pilatus,PC-12/47E,Pilatus PC-12/47E,0,Raven Air,RVR,2176,2022
407D60,G-OJFA,PC12,Pilatus,PC-12/47E,Pilatus PC-12/47E,0,Ravenair,RVN,1148,2009
407D61,G-HTSI,SLG4,Sling Aircraft,4 TSI,Sling 4 TSI,1,Private,,LAA 400A-15682,2022
407D6C,G-EMLG,GLEX,Bombardier,BD-700-1A10,Bombardier BD-700-1A10,0,Harrods Aviation,,9433,2011
407D70,G-SLGG,SLG4,Sling,TSi,Sling TSi,1,Private,,LAA 400A-15797,2024
407D71,G-OHII,RV7,Van's Aircraft,RV7,Van's Aircraft RV7,0,Green Earth Ltd,,70150,2004
407D74,G-TTNT,A20N,Airbus,A320-251N,Airbus A320-251N,0,British Airways,BAW,11092,2022
407D75,G-TTNS,A20N,Airbus,A320-251N,Airbus A320-251N,0,British Airways,BAW,11026,2022
407D7A,G-NPTF,AT72,ATR,72-202,ATR 72-202,0,West Atlantic,NPT,192,1990
407D7E,G-ZDCL,CH65,Zenair,CH 650B Zodiac,Zenair CH 650B Zodiac,1,Private,,LAA 375-15454,2023
407D82,G-DKNA,L159,Aero,L-159 ALCA,Aero L-159 ALCA,1,Private,,156034,
407D84,G-LMRY,AT75,ATR,72-500(F),ATR 72-500(F),0,Loganair,LOG,855,2009
407D89,G-HUXX,H500,McDonnell Douglas,MD 369E,McDonnell Douglas MD 369E,0,Iris Aviation,,0474E,1991
407D8F,G-ZAHS,F900,Dassault,Falcon 900,Dassault Falcon 900,0,Centreline,CLF,326,2022
407D90,G-ZABH,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,0,Centreline,CLF,327,2021
407D94,G-NMCF,AS55,Airbus Helicopters,AS-355 Ecureuil 2,Airbus Helicopters AS-355 Ecureuil 2,1,Private,,5601,1996
407D96,G-VUYK,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,SaxonAir,SXN,50500673,2022
407D97,G-UNIA,A169,Leonardo,AW169,Leonardo AW169,0,Uni-Fly Heliworx,,69068,2018
407D98,G-SWSD,PC24,Pilatus,PC-24,Pilatus PC-24,0,Gama Aviation,GMA,272,2022
407D99,G-JFPG,A109,Agusta,AW-109 GrandNew,Agusta AW-109 GrandNew,0,Apollo Air Services,,22438,2022
407D9A,G-CMFF,P28A,Piper,PA-28-161 Cherokee Warrior II,Piper PA-28-161 Cherokee Warrior II,1,Private,,28-7916269,1979
407D9C,G-CMFG,RV12,Van's,RV-12,Van's RV-12,1,Private,,121048,2021
407D9E,G-CMIR,EC35,Airbus Helicopters,EC135 T3,Airbus Helicopters EC135 T3,0,Airbus Helicopters UK,,2175,2022
407DA3,G-SKNC,GYRO,Rotorsport UK,MTO Sport,Rotorsport UK MTO Sport,1,Private,,RSUK/MTOS/066,2022
407DA4,G-IIXA,XA41,XtremeAir,Sbach 300,XtremeAir Sbach 300,0,Aerobatics Limited,,06,2012
407DA5,G-VJAZ,A339,Airbus,A330-941,Airbus A330-941,0,Virgin Atlantic,VIR,2018,2022
407DA8,G-MOPP,R44,Robinson,R44 Raven II,Robinson R44 Raven II,0,Complete Cleaning Services Ltd.,,13487,1990
407DAA,G-REXB,BE20,Beech,B200GT Super KingAir,Beech B200GT Super KingAir,0,RVL Aviation,,BY-427,2022
407DAB,G-LAMI,PA46,Piper,PA-46-350P,Piper PA-46-350P,0,Thompson & Co. (Vacuum) Ltd.,,4636798,2022
407DB1,G-POYA,C525,Cessna,525 CitationJet,Cessna 525 CitationJet,1,Private,,525-0181,1997
407DB5,G-HFAV,P28A,Piper,Archer DLX,Piper Archer DLX,1,Private,,2881517,2022
407DB8,G-SOVH,C525,Cessna,525 Citation CJ1+,Cessna 525 Citation CJ1+,0,SaxonAir,SXN,525-0675,2009
407DBF,G-DHLW,B77L,Boieng,777-F6N,Boieng 777-F6N,0,DHL Air UK,DHK,37714,2010
407DC0,G-YAAA,EC45,Airbus Helicopters,EC145,Airbus Helicopters EC145,0,Yorkshire Air Ambulance,,21147,2022
407DC1,G-YORX,EC45,Airbus Helicopters,H145,Airbus Helicopters H145,0,Yorkshire Air Ambulance,,21185,2022
407DC3,G-CMLM,RV7,Vans,RV-7,Vans RV-7,1,Private,,72379,2022
407DC4,G-GDAB,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Edinburgh Air Charter,EDC,55020161,2022
407DC5,G-VTOM,A339,Airbus,A330-941,Airbus A330-941,0,Virgin Atlantic,VIR,2019,2022
407DCA,G-HMGC,BE20,Beech,200 Super King Air,Beech 200 Super King Air,1,Private,,BB-655,1980
407DCD,G-ISLO,AT75,ATR,72-212 A,ATR 72-212 A,0,Blue Islands,BCI,778,2008
407DCF,G-NPTH,B734,Boeing,737-43Q(SF),Boeing 737-43Q(SF),0,West Atlantic,NPT,28490,1996
407DD2,G-SUEG,DA40,Diamond,DA-40NG Diamond Star,Diamond DA-40NG Diamond Star,0,SueAir,,40.N572,2022
407DD3,G-XXLH,B505,Bell,505 JetRanger X,Bell 505 JetRanger X,0,Seafresh Group (Holdings) Ltd,,65447,2022
407DD5,G-EMMR,RV10,Van's,RV-10,Van's RV-10,1,Private,,40947,2022
407DD8,G-KFCN,NNJA,Skyranger,Nynja,Skyranger Nynja,0,Kemble Flying Centre,,344-14,2022
407DD9,G-YNWA,DA50,Diamond,DA50 RG,Diamond DA50 RG,1,Private,,50.C.A.A.020,2022
407DDA,G-MCEN,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Edinburgh Air Charter,EDC,55020162,2022
407DDE,G-CMLY,EFOX,Aeropro,Eurofox 2K,Aeropro Eurofox 2K,0,Bath Wilts & North Dorset Gliding Club,,65422,2022
407DE1,G-VVMC,SR22,Cirrus,SR22,Cirrus SR22,1,Private,,8702,2022
407DE2,G-FRWL,ULAC,Flylight Airsports,Adam,Flylight Airsports Adam,1,Private,,DA217,2021
407DE4,G-LMRX,AT72,ATR,72-500(F) (72-212A),ATR 72-500(F) (72-212A),0,Loganair,LOG,577,1998
407DE5,G-ZYDA,DA40,Diamond,DA-40 Diamond Star,Diamond DA-40 Diamond Star,1,Private,,40N575,2022
407DE9,G-BRPC,BN2T,Britten-Norman,BN-2T Islander,Britten-Norman BN-2T Islander,0,Islander Aircraft,,2223,1991
407DED,G-LOGI,R66,Robinson,R66 Turbine,Robinson R66 Turbine,0,LA Helicopters,,1119,2021
407DF0,G-PODZ,TL30,TL Ultralight,TL-3000 Sirius,TL Ultralight TL-3000 Sirius,0,Mapperley Glamping,,22SI218,2022
407DF3,G-ISLR,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,1846,2019
407DF6,G-GSAR,A139,AgustaWestland,AW139,AgustaWestland AW139,0,HeliOperations,,31136,2008
407DFC,G-POWT,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Titan Airways,AWC,08830,2019
407DFD,G-CPTZ,A169,Leonardo,AW169,Leonardo AW169,0,Sloane Helicopters,SLN,69043,2017
407DFE,G-TEMU,S22T,Cirrus,SR-22T Turbo,Cirrus SR-22T Turbo,1,Private,,8708,2022
407E04,G-YYES,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,8701,2022
407E05,G-DKDK,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,0,Catreus,VCG,525-1117,2022
407E0B,G-KMTE,SR22,Cirrrus,SR22,Cirrrus SR22,0,KEYMT Installation,,4754,2019
407E0C,G-GGTR,ULAC,P&M Aviation,Quik GTR,P&M Aviation Quik GTR,1,Private,,W6015,
407E0F,G-IIZE,EDGE,Zivko,Edge 540-A,Zivko Edge 540-A,0,Airtime Aerobatics Ltd,,0029A,2001
407E11,G-SZTD,SLG2,Sling,LSA,Sling LSA,1,Private,,LAA 399-15646,
407E17,G-STJP,TL20,TL Ultralight,TL-2000 Sting S4,TL Ultralight TL-2000 Sting S4,1,Private,,22 ST 505,2022
407E19,G-EXTB,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Flybe,BEE,4411,2012
407E1C,G-GIMT,DA62,Diamond,DA62,Diamond DA62,1,Private,,62.203,2022
407E1D,G-CMFI,AT76,ATR,72-600,ATR 72-600,0,Eastern Airways,EZE,1312,2016
407E21,G-VLDY,A339,Airbus,A330-941,Airbus A330-941,0,Virgin Atlantic,VIR,2025,2022
407E24,G-ULPY,M20T,Mooney,M20K,Mooney M20K,1,Private,,25-0665,1982
407E28,G-PAHM,B350,Beech,B300 King Air 350,Beech B300 King Air 350,0,The Little Jet Company,LJC,FL-672,
407E2E,G-TOWY,B505,Bell,505 JetRanger X,Bell 505 JetRanger X,0,Jones Brothers (Henllan) Ltd.,,65407,2022
407E31,G-CMJJ,AT76,Aerospatiale ATR,72-600,Aerospatiale ATR 72-600,0,Emerald Airlines,EAI,1324,2016
407E32,G-CMJM,AT76,Aerospatiale ATR,72-600,Aerospatiale ATR 72-600,0,Emerald Airlines,EAI,1464,2017
407E33,G-CMJN,AT76,ATR,72-600,ATR 72-600,0,Emerald Airlines,EAI,1471,2017
407E36,G-KANF,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,0,Kane Haulage,,65420,2022
407E38,G-YOGA,AC11,Commander,114B,Commander 114B,1,Private,,14563,1992
407E39,G-NADE,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,0,Cotswold Aviation,,65412,2022
407E3A,G-SOLE,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,0,Catreus,VCG,525-1124,2022
407E3B,G-RANL,A109,AgustaWestland,AW-109 Grand,AgustaWestland AW-109 Grand,1,Private,,22440,2022
407E3F,G-ECLH,A346,Airbus,A340-642,Airbus A340-642,0,European Cargo,URO,744,2006
407E40,G-CMLL,RV12,Van's,RV-12,Van's RV-12,1,Private,,LAA 363-15563,2022
407E42,G-LLWP,AP32,Aeroprakt,A32 Vixxen,Aeroprakt A32 Vixxen,0,Linlithgow PC,,LAA 411A-15832,2022
407E44,G-MSVO,A109,AgustaWestland,AW109S Grand,AgustaWestland AW109S Grand,0,JPM,,22067,2008
407E45,G-SUNB,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Jet2.com,EXS,11379,2023
407E46,G-SUNC,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Jet2.com,EXS,11489,2023
407E4A,G-JZBT,B738,Boeing,737-883,Boeing 737-883,0,Jet2.com,EXS,,
407E4C,G-NHHG,E55P,Embraer,Phenom 300,Embraer Phenom 300,0,Catreus,VCG,50500314,2015
407E4E,G-JZBT,B738,Boeing,737-883,Boeing 737-883,0,Jet2.com,EXS,34546,2009
407E53,G-SUNE,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Jet2.com,EXS,11638,2023
407E54,G-SUND,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Jet2.com,EXS,11564,2023
407E56,G-ONEE,B744,Boeing,747-433(BDSF),Boeing 747-433(BDSF),0,One Air,HGO,24998,1991
407E57,G-VAZE,R44,Robinson,R44 Raven II,Robinson R44 Raven II,1,Private,,1698,2006
407E58,G-CMJX,SIRA,Tecnam,P-Mentor,Tecnam P-Mentor,1,Private,,1006,2022
407E5A,G-PAAL,PA32,Piper,PA-32-301FT,Piper PA-32-301FT,1,Private,,3232055,
407E5F,G-EJCA,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,5874,2013
407E60,G-EJCC,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,6004,2014
407E61,G-EJCE,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,6107,2014
407E63,G-EJCR,A320,Airbus,A320-214(WL),Airbus A320-214(WL),0,easyJet,EZY,6282,2014
407E68,G-JZBU,B738,Boeing,737-85P,Boeing 737-85P,0,Jet2.com,EXS,35706,2008
407E69,G-JZBW,B738,Boeing,737-85P,Boeing 737-85P,0,Jet2.com,EXS,35708,2008
407E6A,G-NGSA,EXNG,Extra,NG,Extra NG,0,Addy Aviation LLP,,NG044,2022
407E6D,G-CMKE,RV8,Van's,RV-8,Van's RV-8,1,Private,,83408,2018
407E6E,G-REWS,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,0,Quadano,,65188,2019
407E6F,G-RNDX,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Voluxis,VXS,55020165,2022
407E71,G-JZBV,B738,Boeing,737-85P,Boeing 737-85P,0,Jet2.com,EXS,35707,2008
407E72,G-PNZE,S76,Sikorsky,S76C,Sikorsky S76C,1,Private,,760689,
407E73,G-IOSH,S76,Sikorsky,S-76C,Sikorsky S-76C,0,Starspeed Ltd,,760657,
407E74,G-LMRV,AT75,ATR,72-500(F),ATR 72-500(F),0,Loganair,LOG,0782,2008
407E75,G-LMSB,AT46,ATR,42-600,ATR 42-600,0,Loganair,LOG,1004,2013
407E7A,G-XITE,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65388,2022
407E7B,G-TUMX,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44657,2023
407E7D,G-JZBX,B738,Boeing,737-8HX,Boeing 737-8HX,0,Jet2.com,EXS,36552,2008
407E82,G-RUKI,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,33587,2006
407E84,G-FXVA,S76,Sikorsky,S-76,Sikorsky S-76,0,Halo Aviation,,760698,2007
407E85,G-BUUG,RF6,Slingsby,T67M Firefly,Slingsby T67M Firefly,1,Private,,2117,1993
407E86,G-CMKI,C152,Cessna,152,Cessna 152,1,Private,,15280900,1977
407E87,G-CMKJ,P28A,Piper,PA-28-161 Warrior II,Piper PA-28-161 Warrior II,1,Private,,28-8416086,
407E88,G-CMLB,EFOX,Aeropro,Eurofox 3K,Aeropro Eurofox 3K,1,Private,,66523,
407E89,G-CMMZ,EFOX,Eurofox,3K,Eurofox 3K,1,Private,,66423,2023
407E8A,G-LKDM,SLG2,Sonaca,S200,Sonaca S200,1,Private,,056,2022
407E8B,G-JJSN,R44,Robinson,R44 Raven II,Robinson R44 Raven II,0,Heatherway Taverns,,11799,2007
407E8C,G-MLML,S22T,Cirrus,SR22T,Cirrus SR22T,0,Bayes Aviation,,8876,2022
407E8E,G-SBNM,GLEX,Bombardier,G6500,Bombardier G6500,0,Jet Concierge Club,,60078,2022
407E8F,G-RAWM,R44,Robinson,R44 Raven II,Robinson R44 Raven II,0,Industrial Property,,14561,2022
407E92,G-DMBC,A33P,Schleicher,ASK-33Es,Schleicher ASK-33Es,1,Private,,33043,2022
407E97,G-JTBL,TWEN,Tecnam,P2010,Tecnam P2010,1,Private,,231,2023
407E99,G-KEVF,NG5,BRM,Aero Bristell NG5,BRM Aero Bristell NG5,1,Private,,LAA 385-15814,2023
407E9B,G-JPHH,TWEN,Tecnam,P2010 P TwentyTen,Tecnam P2010 P TwentyTen,1,Private,,230,2023
407E9C,G-GNEE,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,0,Genius Aviation Syndicate,,2202-7678,2022
407E9D,G-CMTZ,PIAT,Pipistrel,Alpha BCAR-S 164A,Pipistrel Alpha BCAR-S 164A,0,Fly About Aviation,,AT164A0012,2024
407E9E,G-ESRC,M600,Piper,PA-46-M600,Piper PA-46-M600,0,Rockford Aviation,,4698221,2022
407E9F,G-CMLI,E170,Embraer,E170LR,Embraer E170LR,0,Eastern Airways,EZE,17000093,2005
407EA0,G-DHLP,B763,Boeing,767-316(ER)(BCF),Boeing 767-316(ER)(BCF),0,DHL Air UK,DHK,41996,2013
407EA1,G-DHLO,B763,Boeing,767-316ER(BCF)(WL),Boeing 767-316ER(BCF)(WL),0,DHL Air UK,DHK,40592,2012
407EA8,G-CMLX,NNJA,Flylight Airsports,Skyranger Nynja,Flylight Airsports Skyranger Nynja,1,Private,,258-17,2022
407EAD,G-EXTA,DH8D,De Havilland Canada,Dash 8-400,De Havilland Canada Dash 8-400,0,Flybe,BEE,4424,2012
407EB0,G-IIGB,GB1,Game Composites,GB1 Gamebird,Game Composites GB1 Gamebird,0,Airtime Aerobatics,,0056,2022
407EB2,G-TTNU,A20N,Airbus,A320-251N,Airbus A320-251N,0,British Airways,BAW,11403,2023
407EB3,G-ETGA,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2212,2022
407EB5,G-DHLV,B77L,Boeing,777-F,Boeing 777-F,0,DHL Air UK,DHK,67142,2023
407EB7,G-CMLV,TL20,TL Ultralight,TL-2000 Sting S4,TL Ultralight TL-2000 Sting S4,1,Private,,23 ST 508,2023
407EB8,G-LILB,RV3,Van's,RV-3B,Van's RV-3B,1,Private,,10159,2007
407EBF,G-FOOJ,SUBA,Fuji,FA-200 Aero Subaru,Fuji FA-200 Aero Subaru,1,Private,,FA200-165,
407EC0,G-ORNG,MM16,Magni,M16C,Magni M16C,0,Gyromania,,16-22-4214,2022
407EC3,G-SCOP,TAMP,SOCATA,TB9 Tampico,SOCATA TB9 Tampico,1,Private,,158,1980
407EC6,G-COXE,CC19,CubCrafters,NXCub,CubCrafters NXCub,1,Private,,CC19-0067,2022
407ECB,G-SHDF,A139,AgustaWestland,AW139,AgustaWestland AW139,0,Executive Jet Charter,EXJ,32003,2022
407ECD,G-GJIM,DA62,Diamond,DA-62,Diamond DA-62,1,Private,,62.261,2022
407ECE,G-NJAE,F2TH,Dassault,Falcon 200EX EASy,Dassault Falcon 200EX EASy,0,Netjets UK,NJU,115,2007
407ED0,G-ENDG,C42,Ikarus,C42,Ikarus C42,1,Private,,42C-7695,2022
407ED4,G-PPPT,A109,Agusta,A109SP,Agusta A109SP,0,Sloane Helicopters,SLN,22443,2022
407ED8,G-VEII,A339,Airbus,A330-941,Airbus A330-941,0,Virgin Atlantic,VIR,2029,2023
407EDE,G-SPEN,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,NIC Property Services,,2157,2022
407EE4,G-TJPK,A109,AgustaWestland,AW109 SP,AgustaWestland AW109 SP,0,Botany Aviation,,22444,2023
407EE8,G-MCAD,T206,Cessna,Turbo Stationair HD,Cessna Turbo Stationair HD,1,Private,,T20609715,2023
407EEB,G-SUNF,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Jet2.com,EXS,11720,2023
407EEC,G-UZLP,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,11707,2023
407EF3,G-MAKO,SHRK,Shark,Aero 600,Shark Aero 600,0,The Light Aircraft Company,,113,
407EF6,G-IVYY,C42,Ikarus,C42 FB100 Bravo,Ikarus C42 FB100 Bravo,1,Private,,42B-7688,2023
407EF7,G-ETPR,B350,Beech,B300 King Air 350,Beech B300 King Air 350,0,EIS Aircraft,EIS,FL-727,2010
407EF9,G-WBRN,R66,Robinson,R66 Turbine,Robinson R66 Turbine,1,Private,,1223,
407F00,G-LZRI,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Centreline,CLF,55020178,2023
407F02,G-CMOM,P28A,Piper,PA-28-161,Piper PA-28-161,0,Falcon Flying Services,,2841276,1989
407F0A,G-CMOT,EFOX,Eurofox,2K,Eurofox 2K,1,Private,,67123,2023
407F0D,G-RUKK,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,37526,2009
407F0E,G-RUKJ,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,36576,2008
407F11,G-MDSZ,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Select Aircrafts Ltd,,2237,2023
407F12,G-CMNG,C42,Aerosport,Ikarus C42 FB100,Aerosport Ikarus C42 FB100,1,Private,,2203-7683,
407F16,G-CMPE,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,0,The Light Aircraft Company,,2203-7682,2023
407F19,G-VBOB,A35K,Airbus,A350-1041,Airbus A350-1041,0,Virgin Atlantic,VIR,605,2023
407F1D,G-OUTY,DA50,Diamond,DA50C,Diamond DA50C,1,Private,,50.C.A.A.036,2023
407F1E,G-RUKL,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,33572,2005
407F1F,G-RUKM,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,37527,2009
407F25,G-NGLL,NG5,BRM Aero,Bristell,BRM Aero Bristell,1,Private,,LAA 385-15835,2023
407F27,G-FORB,NG5,Bristell,NG5 Speed Wing,Bristell NG5 Speed Wing,1,Private,,LAA 385-15843,2023
407F2B,G-XWBN,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,609,2023
407F2C,G-XWBO,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,617,2023
407F2D,G-XWBP,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,623,2023
407F31,G-NEEV,TL30,TL Ultralight,TL-3000 Sirius,TL Ultralight TL-3000 Sirius,1,Private,,23 SI 229,2023
407F35,G-EJCP,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,6320,2014
407F38,G-SUNG,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Jet2.com,EXS,11799,2024
407F3F,G-MIAP,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Catreus,VCG,70148,2023
407F40,G-KSMC,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,1,Private,,42C-7696,
407F41,G-CMMK,AT76,Aerospatiale ATR,72-600,Aerospatiale ATR 72-600,0,Emerald Airlines,EAI,1297,2015
407F42,G-CMMN,AT76,ATR,72-600,ATR 72-600,0,Emerald Airlines,EAI,1069,2013
407F43,G-CMMT,AT76,ATR,72-600,ATR 72-600,0,Emerald Airlines,EAI,1109,2013
407F46,G-DPBL,A109,AgustaWestland,AW109SP GrandNew,AgustaWestland AW109SP GrandNew,0,Sloane Helicopters,SLN,22446,2023
407F48,G-PFLY,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,8965,
407F49,G-CMOG,SLG2,Sling,LSA,Sling LSA,1,Private,,LAA 399-15749,2023
407F4C,G-LMTF,AT76,ATR,72-600,ATR 72-600,0,Loganair,LOG,1054,2012
407F4E,G-TJAE,DA42,Diamond,DA42,Diamond DA42,1,Private,,42.033,2005
407F4F,G-RASP,AP32,Aeroprakt,A32 Vixxen,Aeroprakt A32 Vixxen,1,Private,,LAA 411-15841,2023
407F50,G-TTCK,C25B,Cessna,525B CitationJet CJ3+,Cessna 525B CitationJet CJ3+,0,NALjets,,525B-0534,2018
407F53,G-LXBB,WT9,Aerospool,WT-9 Dynamic LSM,Aerospool WT-9 Dynamic LSM,0,LX Aviation,,DY-729G,2023
407F58,G-HMGF,B350,Beech,King Air 350,Beech King Air 350,0,2Excel Aviation,BRO,FL-402,2004
407F5A,G-GLCM,P32R,Piper,PA-32R-300,Piper PA-32R-300,1,Private,,32R-7680422,1976
407F5F,G-EJCO,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,05648,2013
407F60,G-EJCG,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,04033,2009
407F61,G-EJCH,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,4316,2010
407F62,G-EJCV,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,06651,2015
407F63,G-EJCK,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,5522,2013
407F64,G-EJCD,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,3945,2009
407F65,G-EJCF,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,03995,2009
407F66,G-EJCI,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,04581,2011
407F67,G-EJCJ,A320,Airbus,A320-214,Airbus A320-214,0,easyJet,EZY,04594,2011
407F6E,G-OHJK,B738,Boeing,737-82R(BCF),Boeing 737-82R(BCF),0,ASL Airlines UK,ABV,35701,2008
407F71,G-ZEAA,DA62,Diamond,DA62,Diamond DA62,0,2Excel Aviation,BRO,62.145,2021
407F72,G-GOAT,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,1,Private,,9413,2023
407F74,G-VALH,DR40,Robin,DR400/180,Robin DR400/180,1,Private,,2770,2022
407F76,G-LAAA,EC35,Airbus Helicopters,H135,Airbus Helicopters H135,0,UK HEMS,HLE,2242,2023
407F77,G-CMPM,NNJA,Skyranger,Nynja,Skyranger Nynja,1,Private,,365-20,2023
407F79,G-UJEA,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,11230,2023
407F7A,G-UJEB,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,11242,2023
407F7B,G-JZDA,B738,Boeing,737-82R,Boeing 737-82R,0,Jet2.com,EXS,40014,2012
407F7C,G-JZDB,B738,Boeing,737-8KN,Boeing 737-8KN,0,Jet2.com,EXS,40261,2013
407F7D,G-JZDC,B738,Boeing,737-82R,Boeing 737-82R,0,Jet2.com,EXS,40881,2013
407F80,G-PLTS,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2071,2021
407F84,G-GHST,C42,Ikarus,C-42,Ikarus C-42,1,Private,,2203-7684,
407F85,G-LMTB,AT76,ATR,72-600,ATR 72-600,0,Loganair,LOG,1096,2013
407F86,G-HMGG,B350,Beech,King Air 350,Beech King Air 350,0,2Excel Aviation,BRO,FL-425,2005
407F88,G-GXVV,SR20,Cirrus,SR20,Cirrus SR20,0,Daedalus Aviation,,9274,2023
407F89,G-FRGP,A109,Leonardo,AW109SP,Leonardo AW109SP,0,Sloane Helicopters,SLN,22447,2023
407F8C,G-DRTV,B738,Boeing,737-8AL,Boeing 737-8AL,0,Jet2.com,EXS,40554,2015
407F8D,G-DRTX,B738,Boeing,737-8AL,Boeing 737-8AL,0,Jet2.com,EXS,40555,2015
407F8E,G-SOVR,C525,Cessna,525 CitationJet,Cessna 525 CitationJet,1,Private,,525-0144,1996
407F8F,G-CMNL,SKRA,Skyranger,Swift 912S,Skyranger Swift 912S,1,Private,,BMAA/HB/749,2023
407F92,G-CMPN,ULAC,Flylight Airsports,Exodus DeltaJet 500 Stingray,Flylight Airsports Exodus DeltaJet 500 Stingray,1,Private,,EA 014,2023
407F94,G-DHLR,B763,Boeing,767-316(ER)(BCF),Boeing 767-316(ER)(BCF),0,DHL Air UK,DHK,41748,2012
407F96,G-TUKR,B738,Boeing,737-8K5,Boeing 737-8K5,0,TUI Airways,TOM,37260,2011
407F97,G-LZZI,EC45,Airbus,Helicopters H145 D3,Airbus Helicopters H145 D3,0,Wycombe Management Services,,21204,2023
407F99,G-CMNS,PIVI,Pipistrel,Virus SW-128,Pipistrel Virus SW-128,0,Fly About Aviation,,VSW1270021,2023
407F9D,G-GAPC,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9341,2023
